gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,is_new_customer,is_loyal_customer,tenure_group,avg_monthly_charge,high_monthly_charge,total_services,has_protection,has_support,is_monthly_contract,automatic_payment,risky_payment,family_size,senior_with_family,tenure_contract_interaction,charges_per_service
Male,0,Yes,Yes,35,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.65,3161.6,0,0,2-4yr,90.33142857142857,1,4,1,0,1,1,0,2,0,0,22.4125
Male,0,Yes,Yes,50,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.85,5017.9,0,1,4+yr,100.35799999999999,1,6,1,1,1,1,0,2,0,0,17.308333333333334
Male,0,No,Yes,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,74.35,1,0,0-1yr,74.35,1,2,0,0,1,0,1,1,0,0,37.175
Male,0,Yes,Yes,51,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,59.3,3014.65,0,1,4+yr,59.11078431372549,0,5,1,1,0,0,1,2,0,51,11.86
Female,0,No,No,47,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Mailed check,74.05,3496.3,0,0,2-4yr,74.38936170212766,1,6,1,1,0,0,0,0,0,94,12.341666666666667
Female,1,No,No,32,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),54.65,1830.1,0,0,2-4yr,57.190625,0,3,1,1,1,1,0,0,0,0,18.216666666666665
Female,0,Yes,Yes,67,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,59.55,4103.9,0,1,4+yr,61.252238805970144,0,5,1,1,0,0,1,2,0,134,11.91
Female,0,Yes,Yes,50,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),80.05,4042.2,0,1,4+yr,80.844,1,7,1,1,0,1,0,2,0,50,11.435714285714285
Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),101.55,298.35,1,0,0-1yr,99.45,1,5,0,1,1,1,0,0,0,0,20.31
Female,0,No,Yes,4,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),84.05,333.55,1,0,0-1yr,83.3875,1,4,1,1,1,1,0,1,0,0,21.0125
Female,1,Yes,Yes,14,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.8,1346.3,0,0,1-2yr,96.16428571428571,1,4,0,0,1,0,1,2,1,0,23.95
Male,1,No,No,39,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,90.7,3413.25,0,0,2-4yr,87.51923076923077,1,4,1,0,1,0,1,0,0,0,22.675
Female,0,Yes,No,1,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,53.55,53.55,1,0,0-1yr,53.55,0,3,1,0,1,0,0,1,0,0,17.849999999999998
Male,0,Yes,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.05,2391.8,0,0,1-2yr,99.65833333333335,1,5,0,1,1,0,1,1,0,0,20.21
Male,0,Yes,Yes,25,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,85.9,2199.05,0,0,2-4yr,87.962,1,3,0,1,1,0,1,2,0,0,28.633333333333336
Male,0,Yes,No,63,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),80.0,5040.2,0,1,4+yr,80.0031746031746,1,7,1,1,0,1,0,1,0,63,11.428571428571429
Male,0,Yes,No,5,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,81.3,416.3,1,0,0-1yr,83.26,1,3,1,0,1,0,1,1,0,0,27.099999999999998
Female,0,No,No,15,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.1,679.55,0,0,1-2yr,45.30333333333333,0,2,0,0,1,0,1,0,0,0,24.55
Male,0,Yes,Yes,7,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,49.75,331.3,1,0,0-1yr,47.32857142857143,0,2,1,0,0,0,1,2,0,7,24.875
Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),106.7,7009.5,0,1,4+yr,104.61940298507463,1,6,1,1,0,1,0,2,0,134,17.783333333333335
Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.2,69.2,1,0,0-1yr,69.2,0,1,0,0,1,0,1,0,0,0,69.2
Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.5,20.5,1,0,0-1yr,20.5,0,1,0,0,1,0,0,2,0,0,20.5
Male,0,No,No,10,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),56.75,503.25,1,0,0-1yr,50.325,0,2,0,0,1,1,0,0,0,0,28.375
Male,0,Yes,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,19.75,899.45,0,0,2-4yr,21.93780487804878,0,1,0,0,0,0,1,1,0,82,19.75
Male,0,Yes,Yes,60,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),76.95,4543.95,0,1,4+yr,75.7325,1,5,1,1,0,1,0,2,0,120,15.39
Male,0,Yes,No,22,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.1,1873.7,0,0,1-2yr,85.16818181818182,1,3,0,0,1,0,1,1,0,0,28.366666666666664
Female,1,No,No,8,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.05,600.15,1,0,0-1yr,75.01875,1,2,0,1,1,1,0,0,0,0,37.025
Female,0,No,No,10,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.05,830.7,1,0,0-1yr,83.07000000000001,1,3,1,0,1,1,0,0,0,0,26.683333333333334
Female,1,Yes,No,64,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),97.0,6430.9,0,1,4+yr,100.4828125,1,5,1,1,0,1,0,1,1,64,19.4
Male,1,Yes,No,12,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.35,1218.55,1,0,0-1yr,101.54583333333333,1,5,1,0,1,0,1,1,1,0,20.27
Female,0,Yes,Yes,47,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.3,4107.25,0,0,2-4yr,87.38829787234043,1,7,1,1,0,1,0,2,0,94,12.185714285714285
Female,0,Yes,No,24,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),69.45,1614.05,0,0,1-2yr,67.25208333333333,0,4,1,0,1,1,0,1,0,0,17.3625
Female,0,Yes,Yes,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.65,135.75,1,0,0-1yr,67.875,1,1,0,0,1,0,1,2,0,0,71.65
Female,0,No,No,27,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.6,2595.25,0,0,2-4yr,96.12037037037037,1,4,0,0,1,1,0,0,0,0,23.9
Male,0,No,No,22,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),43.75,903.6,0,0,1-2yr,41.07272727272727,0,3,1,1,0,1,0,0,0,22,14.583333333333334
Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),110.65,8065.65,0,1,4+yr,112.02291666666666,1,7,1,1,0,1,0,1,0,144,15.807142857142859
Male,0,Yes,No,2,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,64.2,143.65,1,0,0-1yr,71.825,0,4,1,1,1,0,0,1,0,0,16.05
Male,0,No,No,26,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.95,2254.2,0,0,2-4yr,86.69999999999999,1,3,0,0,1,0,1,0,0,0,27.983333333333334
Male,0,No,No,2,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,90.75,174.75,1,0,0-1yr,87.375,1,4,1,0,1,0,0,0,0,0,22.6875
Female,1,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.45,19.45,1,0,0-1yr,19.45,0,1,0,0,1,0,1,0,0,0,19.45
Male,0,No,No,27,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,59.45,1611.65,0,0,2-4yr,59.69074074074074,0,4,0,1,1,0,1,0,0,0,14.8625
Male,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.0,94.0,1,0,0-1yr,94.0,1,4,0,0,1,0,1,0,0,0,23.5
Male,0,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.0,1107.2,0,1,4+yr,21.292307692307695,0,1,0,0,0,1,0,0,0,104,21.0
Female,0,Yes,No,16,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),94.65,1461.15,0,0,1-2yr,91.321875,1,4,1,0,1,1,0,1,0,0,23.6625
Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.65,116.85,1,0,0-1yr,19.474999999999998,0,1,0,0,0,1,0,0,0,12,19.65
Male,1,No,No,27,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,81.45,2122.05,0,0,2-4yr,78.59444444444445,1,3,1,0,1,0,1,0,0,0,27.150000000000002
Female,0,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.05,415.1,0,0,1-2yr,18.047826086956523,0,1,0,0,0,0,0,2,0,23,20.05
Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.55,19.55,1,0,0-1yr,19.55,0,1,0,0,1,0,0,1,0,0,19.55
Male,0,No,Yes,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.5,696.8,0,0,2-4yr,21.775,0,1,0,0,0,0,0,1,0,64,20.5
Female,0,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.95,1801.9,0,1,4+yr,25.378873239436622,0,2,0,0,0,1,0,1,0,142,12.975
Female,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.4,358.05,0,0,1-2yr,21.061764705882354,0,1,0,0,0,0,0,0,0,34,19.4
Female,1,No,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),85.2,3969.35,0,0,2-4yr,84.45425531914893,1,4,1,1,1,1,0,0,0,0,21.3
Male,0,No,No,30,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),90.4,2820.65,0,0,2-4yr,94.02166666666668,1,5,1,1,0,1,0,0,0,30,18.080000000000002
Male,0,Yes,No,8,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,75.0,632.95,1,0,0-1yr,79.11875,1,2,1,0,1,0,1,1,0,0,37.5
Female,0,Yes,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.8,641.35,0,0,2-4yr,19.434848484848487,0,1,0,0,0,1,0,2,0,66,19.8
Female,0,Yes,Yes,13,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,88.35,1222.8,0,0,1-2yr,94.06153846153846,1,3,0,0,1,0,1,2,0,0,29.45
Male,0,No,No,5,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.65,383.65,1,0,0-1yr,76.72999999999999,1,2,1,0,1,0,1,0,0,0,37.325
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.0,20.0,1,0,0-1yr,20.0,0,1,0,0,1,0,0,0,0,0,20.0
Female,0,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),65.2,4784.45,0,1,4+yr,66.45069444444444,0,6,1,1,0,1,0,2,0,144,10.866666666666667
Female,1,No,No,15,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),55.0,757.1,0,0,1-2yr,50.473333333333336,0,3,0,1,1,1,0,0,0,0,18.333333333333332
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.35,69.35,1,0,0-1yr,69.35,0,1,0,0,1,0,1,0,0,0,69.35
Male,0,No,No,41,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,89.55,3729.75,0,0,2-4yr,90.96951219512195,1,4,1,1,0,0,1,0,0,41,22.3875
Female,1,No,No,71,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),99.65,7181.25,0,1,4+yr,101.1443661971831,1,6,1,1,0,1,0,0,0,71,16.608333333333334
Female,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.25,74.2,1,0,0-1yr,37.1,0,1,0,0,1,0,0,0,0,0,45.25
Male,0,No,No,10,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.55,402.6,1,0,0-1yr,40.260000000000005,0,1,0,0,1,0,1,0,0,0,45.55
Male,0,Yes,No,56,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,93.15,5253.95,0,1,4+yr,93.82053571428571,1,5,1,1,0,0,1,1,0,56,18.630000000000003
Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.95,69.95,1,0,0-1yr,69.95,0,1,0,0,1,0,1,0,0,0,69.95
Female,0,Yes,Yes,64,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,90.6,5817.45,0,1,4+yr,90.89765625,1,8,1,1,0,0,0,2,0,128,11.325
Male,1,Yes,No,63,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),108.5,6991.9,0,1,4+yr,110.98253968253968,1,7,1,1,0,1,0,1,1,126,15.5
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.3,19.3,1,0,0-1yr,19.3,0,1,0,0,1,1,0,0,0,0,19.3
Female,1,No,No,16,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,54.1,889.0,0,0,1-2yr,55.5625,0,3,1,0,1,0,1,0,0,0,18.033333333333335
Female,0,Yes,Yes,26,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,81.95,2070.05,0,0,2-4yr,79.6173076923077,1,3,1,0,1,0,1,2,0,0,27.316666666666666
Male,0,Yes,No,71,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),65.15,4681.75,0,1,4+yr,65.94014084507042,0,5,1,1,0,1,0,1,0,142,13.030000000000001
Male,0,Yes,Yes,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.85,6132.7,0,1,4+yr,90.18676470588235,1,8,1,1,0,1,0,2,0,136,11.10625
Male,0,No,No,19,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,59.55,1144.6,0,0,1-2yr,60.24210526315789,0,4,0,1,1,0,1,0,0,0,14.8875
Female,0,No,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.55,1203.95,0,0,2-4yr,25.082291666666666,0,2,0,0,0,1,0,0,0,48,12.275
Male,0,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),90.55,6404.0,0,1,4+yr,90.19718309859155,1,8,1,1,0,1,0,1,0,142,11.31875
Male,1,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),115.75,8399.15,0,1,4+yr,116.6548611111111,1,8,1,1,0,1,0,2,1,144,14.46875
Male,0,No,No,17,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),106.65,1672.1,0,0,1-2yr,98.35882352941177,1,7,1,1,1,1,0,0,0,0,15.235714285714286
Male,0,Yes,Yes,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.2,987.95,0,0,2-4yr,25.33205128205128,0,2,0,0,0,0,0,2,0,78,12.6
Female,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.2,273.25,0,0,1-2yr,21.01923076923077,0,1,0,0,0,0,0,0,0,13,20.2
Male,0,No,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,103.1,4889.3,0,0,2-4yr,104.02765957446809,1,6,1,1,0,0,1,0,0,47,17.183333333333334
Male,0,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.45,705.45,0,0,2-4yr,20.155714285714286,0,1,0,0,0,1,0,0,0,70,21.45
Male,0,No,No,9,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.05,811.65,1,0,0-1yr,90.18333333333334,1,4,0,1,1,0,1,0,0,0,23.5125
Male,0,No,No,54,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),108.0,5760.65,0,1,4+yr,106.6787037037037,1,7,1,1,0,1,0,0,0,108,15.428571428571429
Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.75,6595.9,0,1,4+yr,91.60972222222222,1,8,1,1,0,1,0,2,0,144,11.21875
Male,0,No,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),85.45,6028.95,0,1,4+yr,84.91478873239437,1,4,1,0,0,1,0,1,0,71,21.3625
Female,0,No,No,49,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),74.45,3721.9,0,1,4+yr,75.95714285714286,1,5,0,1,0,1,0,0,0,98,14.89
Female,1,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.95,1031.1,0,1,4+yr,19.09444444444444,0,1,0,0,0,0,0,1,1,108,18.95
Male,1,No,No,19,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,87.3,1637.3,0,0,1-2yr,86.17368421052632,1,3,1,0,1,0,1,0,0,0,29.099999999999998
Female,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,92.4,6786.1,0,1,4+yr,94.2513888888889,1,8,1,1,0,0,1,1,0,144,11.55
Male,0,No,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,89.85,2165.05,0,0,1-2yr,90.21041666666667,1,4,0,1,1,0,0,0,0,0,22.4625
Male,0,No,No,3,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,41.35,107.25,1,0,0-1yr,35.75,0,3,1,1,1,0,0,0,0,0,13.783333333333333
Female,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.3,20.3,1,0,0-1yr,20.3,0,1,0,0,1,1,0,1,0,0,20.3
Male,0,No,No,11,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),45.2,492.0,1,0,0-1yr,44.72727272727273,0,1,0,0,1,1,0,0,0,0,45.2
Female,0,No,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.7,1519.0,0,1,4+yr,26.189655172413794,0,2,0,0,0,1,0,0,0,116,12.35
Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.0,32.7,1,0,0-1yr,16.35,0,1,0,0,1,0,0,0,0,0,20.0
Male,0,No,No,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),65.55,4807.45,0,1,4+yr,66.77013888888888,0,6,1,1,0,1,0,0,0,144,10.924999999999999
Male,0,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,95.75,5742.9,0,1,4+yr,95.71499999999999,1,5,1,1,1,0,1,1,0,0,19.15
Female,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),78.5,5602.25,0,1,4+yr,77.80902777777777,1,3,1,0,0,1,0,1,1,144,26.166666666666668
Female,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.65,302.35,1,0,0-1yr,75.5875,1,2,0,0,1,0,1,0,0,0,37.825
Female,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.45,74.45,1,0,0-1yr,74.45,1,2,0,0,1,0,0,0,0,0,37.225
Male,0,No,No,10,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.5,863.1,1,0,0-1yr,86.31,1,3,0,0,1,0,1,0,0,0,29.833333333333332
Male,1,No,No,37,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.1,3744.05,0,0,2-4yr,101.19054054054054,1,5,0,1,1,0,1,0,0,0,20.22
Male,0,Yes,No,4,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,48.55,201.0,1,0,0-1yr,50.25,0,3,1,0,1,0,1,1,0,0,16.183333333333334
Male,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.25,131.05,1,0,0-1yr,65.525,1,2,0,0,1,1,0,0,0,0,36.625
Female,1,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.85,20.85,1,0,0-1yr,20.85,0,1,0,0,1,0,0,1,1,0,20.85
Female,0,Yes,No,29,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.95,2149.05,0,0,2-4yr,74.10517241379311,1,2,0,0,1,0,1,1,0,0,37.475
Male,0,No,No,33,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,88.95,3027.65,0,0,2-4yr,91.7469696969697,1,4,1,1,0,0,1,0,0,66,22.2375
Female,1,No,No,59,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,99.5,5890.0,0,1,4+yr,99.83050847457628,1,5,0,1,0,0,1,0,0,59,19.9
Male,0,Yes,No,5,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.15,413.25,1,0,0-1yr,82.65,1,4,1,0,1,0,1,1,0,0,22.2875
Female,1,No,No,14,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,78.95,1101.85,0,0,1-2yr,78.70357142857142,1,3,1,0,1,0,1,0,0,0,26.316666666666666
Male,1,Yes,Yes,8,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),80.45,583.45,1,0,0-1yr,72.93125,1,2,0,0,1,1,0,2,1,0,40.225
Male,0,No,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.55,1013.05,0,0,2-4yr,21.554255319148936,0,1,0,0,0,1,0,1,0,47,20.55
Female,0,Yes,Yes,17,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,88.25,1460.65,0,0,1-2yr,85.92058823529412,1,4,0,1,1,0,1,2,0,0,22.0625
Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,103.4,7372.65,0,1,4+yr,102.39791666666666,1,6,1,1,0,0,1,2,0,144,17.233333333333334
Male,0,No,No,2,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,25.05,56.35,1,0,0-1yr,28.175,0,0,0,0,1,0,1,0,0,0,25.05
Male,0,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),102.5,6157.6,0,1,4+yr,102.62666666666668,1,6,1,1,0,1,0,1,0,60,17.083333333333332
Male,1,No,No,18,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),80.55,1411.65,0,0,1-2yr,78.42500000000001,1,3,1,0,1,1,0,0,0,0,26.849999999999998
Male,0,No,No,25,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),74.3,1952.25,0,0,2-4yr,78.09,1,2,1,0,1,1,0,0,0,0,37.15
Female,0,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),87.95,6365.35,0,1,4+yr,89.65281690140846,1,8,1,1,0,1,0,1,0,142,10.99375
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.1,21.1,1,0,0-1yr,21.1,0,1,0,0,1,0,0,0,0,0,21.1
Female,0,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.7,1415.85,0,1,4+yr,19.941549295774646,0,1,0,0,0,1,0,2,0,142,19.7
